Taxa	Abl	Bbl	Cbl	Dbl	Ebl	Fbl	Gbl	Hbl	Ibl	Jbl	Kbl	Mbl	Obl	Pbl	Qbl	Rbl	Sbl	Tbl	Ubl	Vbl	Wbl	Xbl
OTU_925	0	0	0	0	0	0	0	0.000359303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72E-05	0	0	0.000116435	0	0
OTU_325	0.000497698	0	0	0.000293582	0	0	0	0	0	0	0	0.000491021	0.000229121	0	0	0	0	0	0.000303914	0.000116435	0	0
OTU_889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_744	0	0.000123747	6.79E-05	0	0	0	0	0	0	0	0	7.01E-05	5.73E-05	0	0	6.40E-05	0.0001344	0	0	0	0.000188573	6.08E-05
OTU_816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_415	0	0	0	0	0	0	0.000119567	0.000239535	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000668368
OTU_312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97E-05	0	0	0	0
OTU_407	0	0	0	0	0	0	0	0	0.000326563	0.000507518	0	0	0	0	0	0	0	0	0	0	0	0
OTU_572	0	0	0	0	0	0	0	5.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_250	0	0	0	0	0	0	0	5.99E-05	0	0	0	0	0.003035857	0	0	0	0	0	0	0.000989696	0	0
OTU_1099	0	0	0	0	0	0	0	0	0.000130625	0	0	0	0	0	5.95E-05	0	0	0.000119417	0	0	9.43E-05	0
OTU_261	0.000622123	0.000433115	0.001833243	0	0	0.001247894	0	0	0.000130625	0	0	0.000210438	0	0	0.000476219	0	6.72E-05	0.000179126	0	0	0.000188573	0
OTU_1098	6.22E-05	6.19E-05	0	0.000117433	0	0.000187184	0	0	0.000195938	0.000126879	0	0	0	0	5.95E-05	6.40E-05	0.000201599	0.000119417	0.000182349	0.000116435	0	0
OTU_423	0	0	0	0	0	0	0	0	0.000130625	0	0	0	0	0	0	0	0.000403199	5.97E-05	0	0	0	0
OTU_1114	0	0	0	5.87E-05	0	6.24E-05	0	0.000239535	0	0	0	0	0.000171841	0	5.95E-05	0	6.72E-05	0	0.000121566	0	9.43E-05	0
OTU_600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238834	0	0	0.000377145	0
OTU_1030	0	0	0	0	0	0	0	0.000299419	0	0	0	0	0	0	0	0.003457106	0.000201599	5.97E-05	0	0	0	0
OTU_1124	0	0.000185621	0	0	0	0	0	5.99E-05	0	0	0	0	0	0	0	0	0	0	0	5.82E-05	0	0
OTU_209	0.002986189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192061	0	0	0	0	0	0
OTU_289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001007997	0	0	0	0	0
OTU_395	0	0	0.001765345	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0.000403199	0	0	0	0	0
OTU_431	0	0	6.79E-05	0	0	0.000124789	0	0	0	0	0	0	0	0	0	6.40E-05	0	0	0	0	0	0
OTU_164	0.000373274	0	0	0	0	0	0	0	0.000195938	0.000444078	0	0	0.005384351	0	0	0	0	0	0	5.82E-05	0	0
OTU_412	0	0	0	0	0	0	0	0.000119768	0	6.34E-05	6.08E-05	0.000210438	0	0	0	0	0	0	0	0	0.000282859	0
OTU_800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000403199	0	0	5.82E-05	0.000377145	0
OTU_235	0.007092199	0	0	0	0	0	0	0.000239535	0	0	0.000243279	0	0	0	0	0.000256082	0	0.00041796	0	0	0	0
OTU_627	0	0	0	0	0	0	0	0	0	0	0.000547379	0	0	0	0	0	0	0	0	0	0	0
OTU_456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471431	0
OTU_109	0	0	0.000475285	0	0	0.006988207	0.006038142	0	0	0	0	0	0	0	0	0.001984635	0.010281567	0	0	0.000407522	0.001602866	0
OTU_932	0.000497698	0	6.79E-05	0	0	0	0	0	0.000391875	0	0	0	0	0	0	0	0.000739198	0	0	0	0	0
OTU_297	0	0	0.000475285	0	0	0	0	0	0	0	0	0.000631313	0	0	0	0.003585147	0.000873597	5.97E-05	0	0	0	0
OTU_532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_298	0	0	0	0	0	0.000436763	0	0	0	0	0	0	0	0	0	0.002752881	0.002217593	0	0	0.000174652	0	0
OTU_677	0	0	0	0	0	0	0	0	0	0	6.08E-05	0	0	0	0	0	0	0	0	0.000174652	0	0
OTU_453	0.000746547	0	0	0	0	6.24E-05	0	0	0	0	0.001763776	0	0	0	0	0	0.000739198	0	0	0	0	0
OTU_573	0	0	0.000271592	0	0	0	0	0	0	0	6.08E-05	7.01E-05	0	0	5.95E-05	0	0	5.97E-05	0	5.82E-05	0	0
OTU_1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_506	0.000684335	0	0	0.000763314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001455435	0	0
OTU_947	0.000622123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000268799	0	0	0	0	0
OTU_785	0	0	0.000203694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_301	0.001741944	0	0	0	0	0.000935921	0	0	0	0	0	0	0	0	0.002142985	0	0.000268799	0	0	0	0	0
OTU_699	0	0	0	0	0	6.24E-05	0	0	0	0	0	0	0	0	0	0	6.72E-05	0	0	0	0	0
OTU_591	0	0	0.000203694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_451	0.000124425	0	0.000407387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002734301	0
OTU_81	0	0	0.001222162	0	0	0.001684657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95E-05	0.000704225	0	0	0	0.016883041	0	0
OTU_640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282859	0
OTU_353	0	0	0	0	0	0.000311974	0	0	0	0	0	0	0	0	0	0.000256082	0	0	0	0	0	0
OTU_271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471431	0
OTU_496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000848576	0
OTU_850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_444	0	0	0	0	0	0	0	0	0	0	0	7.01E-05	0	0	0	0	0.000268799	0	0	0	0	0
OTU_433	0	0	0	0.000293582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000660004	0
OTU_656	0	0	0.000475285	0	0	6.24E-05	0	0	0	6.34E-05	0	0	0	0	0	0	0	0	0	0	0.001131435	0
OTU_536	0	0	0	0	0	0	0	0.000119768	0	0.000507518	0.000364919	0	0	0	0	0.000192061	6.72E-05	0	0	0.000815043	0	0.000364564
OTU_848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1133	0	0	0	0	0	0	0	0	0	0	0.000486559	0	0	0	0.000119055	0	0	0.000119417	0	0	0	0
OTU_100	0	0	0	0.022605836	5.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_79	0.000870972	0.001175597	0.00224063	0.001937643	0.00034662	0.003556498	0	0	0	0	0	0	0	0	0	0.000256082	0	0	0	0	0.004902885	0
OTU_387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_337	0	0	0.000678979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_551	0	0	0	0	0	0	0.000179351	0	0	0	0.000364919	0	0.000687364	0	0	0	0	0	0	5.82E-05	0	0
OTU_855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_244	0	0	0	0.004345018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_225	0	0	0	0	0	0	0	5.99E-05	0	0.000444078	0	0	0	0	0	0	0	0	0.001580355	0	0	0
OTU_276	0	0	0.001901141	0.000411015	0.00011554	0	0	0	0	0	0	0.001052189	0	0	0	0.000192061	0	0	0	5.82E-05	0	0
OTU_521	0.000870972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_901	0.000186637	0	0	0.001291762	0.001617562	0	0	0	0	0.000697837	0.00018246	0	0	0	5.95E-05	0	0.000335999	0	0	0.000174652	0	0
OTU_633	0	0	0.000203694	0.000352299	0	0	0	0	0	0	0.00012164	0	0	0	5.95E-05	0	0	0.000119417	0	0	0	0.000121521
OTU_523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0	0	0	0	0	0
OTU_518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_224	0	0	0.001561651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_420	0	0	0	5.87E-05	0	6.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1102	0	0	0	0	0	0	0	0	0	0.000126879	0	0	0	0	0	0	0	0	0	0	0	0
OTU_396	0	0	0	0.001644061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_570	0	0	0	0.000704597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_938	0	0	0	0.000352299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72E-05	0	0	0.00023287	0	0
OTU_831	0.001617519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1066	0	0	6.79E-05	0	0	0	0	0	6.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_216	0	0	0.000271592	0	0	0.010295127	0	0	0	0	0	7.01E-05	0	0	0	6.40E-05	0	0	0	0	0	0
OTU_498	0	0	0	0	0.001502022	0	0	0	0	0	0.000547379	0	0	0	0	0	0	0	0	0	0	0
OTU_162	0	0	0	0	0.002253033	0	0	0	0	0	0.000729838	0.002665544	0	0	0.000654801	0	0	0	0	0	0	0
OTU_379	0.001244245	0	0.000746877	0	0.001097631	0	0	0	0	0	0	0	0	0	5.95E-05	0	0	0	0	0	0	0.00085065
OTU_718	0	0	0	0	0.000577701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_474	0	0	0	0	0.000808781	0	0	0	0	0	0	0	0	0	0.000119055	6.40E-05	0	0	0	0	0	0
OTU_865	0	0	0	0	0.00017331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_188	0	0	0	0	0.00023108	0	0	0	0	0	0	0	0	0	0	0.005057618	0	0.000298543	0	5.82E-05	0	0
OTU_149	0	0	0	0	0.00017331	0	0	0	0	0	0	0	0	0	0	0.006466069	0	0.000179126	0	0.000174652	0	0
OTU_356	0	0	0	0	0.00023108	0	0	0	0	0	0	0.000210438	0	0	0.000357164	0	0.000403199	0	0	0	0	0
OTU_772	0	0	0	0	0.00028885	0	0	0	0.000195938	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1118	0	0	0	0	5.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.97E-05	0.000121566	5.82E-05	0	0
OTU_232	0	0	0	0	5.78E-05	0	0	0	0	0	0.001581316	0	0	0	0	0	0	0	0	0	0	0
OTU_329	0	0.000494988	0	0.000704597	0	0	0	0	0	0	0	0.000701459	0	0	0	0	0	0	0	0	0.000660004	0
OTU_283	0	0.000742482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006112825	0	0
OTU_561	0	0.000309368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002503347	0	0
OTU_615	0	0.000494988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_494	0	0.000247494	0	0	0	0	0	0	0	0	0.000304099	0	0	0	0	0.000384123	0	0	0	0	0	0
OTU_413	0	0.000309368	0	0.001761494	0	0	0	0	0	0	0	0	0	0	0.000476219	0	0	0.000477669	0	0	0	0
OTU_728	0	0.000371241	0	0	0	0	5.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1137	0	0.000185621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72E-05	0	0	5.82E-05	0	0
OTU_1042	0	0.000185621	0	0	0	0	0	5.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_844	0	0.000433115	0	0	0	0	0.000179351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_608	0	0.000247494	0	0	0	0	0	0	0	0	0.000547379	0	0	0	0	0	0	0	0	0	0	0
OTU_422	0.000497698	0.000433115	0.000475285	0	0	6.24E-05	0	0	0	0	0	0.000140292	0	0	0	0	0	0	0	0.00023287	0	0
OTU_1135	0	0.000309368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_854	0	0.000185621	0	0	0	0	0	0	0	0	0	0.001122334	0	0	0	0	0	0	0	0	0	0
OTU_922	0	6.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_894	0	6.19E-05	0	0	0	0	0	0	0	0	6.08E-05	0	0	0	0	0	0	0	0	0	0	0.000182282
OTU_715	0	0.000123747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291087	0	0
OTU_178	0	0	0	0	0	0	0.000119567	0	0	0	0.002493614	0	0	0	0	0	0	0	0	0	0	0
OTU_567	0	0	0	0	0	0	0	0	6.53E-05	0	0.000304099	0	0	0	0	0	0	0	0	0	0	0
OTU_256	0.000186637	0	0	0.002407375	0	0	0.000538052	0	0	0	0.000304099	0	0	0	0	0.000960307	0	0	0	0	0	0
OTU_847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_504	0	0	0	0	0	0	0	0	0	0	0.000243279	0	0	0	0.000119055	0.000128041	0	0	0	0	0	0.000425325
OTU_696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0	0	0	0	0	0
OTU_621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0	0.000119417	0	0	0.00075429	6.08E-05
OTU_795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_558	0	0	6.79E-05	0	0	0	0.000179351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_375	0	0	0	0	0	0	0	5.99E-05	0	0	0	0	0	0	0	0	0	0	0	0.000873261	0	0
OTU_359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002328695	0	0
OTU_770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_501	0	0	0	0	0	0	0.000119567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303804
OTU_326	0	0	0	0	0	0	0	0	0	0	0	0.000491021	0	0	0	0	0	0	0	0	0	0
OTU_654	0	0	0	0	0	0	0	0	0	0	0.00012164	0	0	0	0	0	0	0	0	0	0	0
OTU_902	0	0	6.79E-05	0	0	0	0	0.000119768	0	0	0	0.000280584	0	0	0	0	0.0001344	0	0	0	0	0
OTU_117	0	0	0	0	0	0	0	0	0	0	0	0.007505612	0	0	0	0	0	0	0	0.000116435	0	0
OTU_163	0	0	0	0	0	0	0	0	0	0	0.001216397	0.003858025	0	0	0	0	0	0	0	0	0	0
OTU_173	0	0	0	0	0	0	0	0	0	0	0	0.010592031	0	0	0	0	0	0	0	0	0	0
OTU_484	0	0	0	0	0	0	0	0	0	0	0	0.001402918	0	0	0	0	0	0	0	0	0	0
OTU_462	0	0	0	0	0	0	0	0	0	0	0.00012164	0.001964085	0	0	0	0	0	0	0	0	0	0
OTU_726	0	0	0	0	0	0	0	0	0	0	0	0.000701459	0	0	0	0	0	0	0	0	0	0
OTU_306	0	0	0	0	0	0	0	0	0	0	0	0.002104377	0	0	0	0	0	0	0	0	0	0
OTU_251	0	0	0	0	0	0	0	0	0	0	6.08E-05	0.008277217	0	0	0	0	0	0	0	0	0	0
OTU_113	0	0	0	0	0	0	0	0	0	0	0.023476463	0.003717733	0	0	0	0	0	0	0	0	0	0
OTU_471	0	0	0	0	0	0	0	0	0	0	0	0.00119248	0	0	0	0	0	0	0	0	0	0
OTU_910	0	0	0	0	0	0	0	0	0	0	0	0.000210438	0	0	5.95E-05	0	0	0	0	0	0	0
OTU_105	0	0	0	0	0	0	0	0.000838374	0	0.012053543	0	0.000771605	0	0	0	0	0	0	0	0	0	0
OTU_812	0	0	0	0	0	0	0	0	0	0	0	0.000210438	0	0	0	0	0	0	0	0	0	6.08E-05
OTU_545	0	0	0	0	0	0	0	0	0	0	0	0.000420875	0	0	0	0	0	0	0	0	0	0
OTU_911	0	0	0	0	0	0	0	0	0	0	0	0.000210438	0	0	0	0	0	0	0	0	0	0
OTU_110	0	0	0	0	0	0	0	0	0	0	0	0.00547138	0	0	0	0	0	0	0	0.000698609	0	0
OTU_416	0	0	0	0	0	0	0	0	0	0	0	0.001823793	0	0	0	0	0	0	0	0	0	0
OTU_177	0	0	0	0	0	0	0	0	0	0	0	0.002805836	0	0	0.003035895	0.00134443	0	0	0	0	0	0
OTU_144	0	0	0	0	0	0	0	0.000958141	0	0.002727907	0	0.000420875	0	0	0.000357164	0.000128041	0	0.001552424	0	0	0	0
OTU_369	0	0	0	0	0	0	0	0	0	0	0	0.000631313	0	0	0	0	0	0	0	0	0	0
OTU_452	0	0	0	0	0	0	0	0	0	0	0	0.000701459	0	0	0	0	0	0	0	0	0	0
OTU_508	0	0	0	0	0	0	0	0	0	0	0	0.000771605	0	0	0	0	0	0	0	0	0	0
OTU_364	0	0	0	0	0	0	0	0	0	0	0	0.000420875	0	0	0	0	0	0	0	0	0	0
OTU_316	0	0	0.000135796	0	0	0	0	0	0	0	0.002432794	0.001332772	0	0	5.95E-05	0	0	0	0	0	0	0
OTU_531	0	0	0	0	0	0	0	0	0	0	0	0.000561167	0	0	0	0	0	0	0	0	0	0
OTU_424	0	0	0	0	0	0	0	0	0	0	0	0.000841751	0	0	0	0	0	0	0	0	0.000188573	0
OTU_428	0	0	0	0	0	0	0	0	0	0	0	0.001753648	0	0	0	0	0	0	0	0	0	0
OTU_919	0	0	0	0	0	0	0	0	0	0	0	0.000280584	0	0	0	0	0	0	0	0	0	0
OTU_181	0	0	0	0	0	0	0	5.99E-05	0	0	0	0.001122334	0	0	0	0	0	0	0	0	0	0
OTU_370	0	0	0	0	0	0	0	0	0	0	0.003162632	0.000280584	0	0	0	0	0	0	0	0	0	0
OTU_858	0	0	0	0	0	0	0	0	0	0	0	0.00035073	0	0	0	0.000256082	0	0	0	0	0	0
OTU_488	0	0	0	0	0	0	0	0	0	0	0	0.000491021	0	0	0	0	0	0	0	5.82E-05	0	0
OTU_517	0	0	0	0	0	0	0	0	0	0	0	0.000280584	0	0	0	0	0	0	0	0	0	0
OTU_554	0	0	0.001222162	0	0	0	0	0	0	0	0	0.00035073	0	0	0	0	0	0	0	5.82E-05	0	0
OTU_1112	0	0	0	0	0	0	0	0	0	0	0	0.000280584	0	0	0	0	0	0	0	0	0	0
OTU_141	0	0	0.006450299	0	0	0	0	0	0	0	0	0.000420875	0	0	0	0.000768246	0	0	0	0	0	0
OTU_519	0	0	0	0	0	0	0	0	0	0	0.001338037	0.000420875	0	0	0	0	0	0	0	0	0	0
OTU_450	0	0	0	0	0	0.000187184	0	5.99E-05	0	0.000380638	0	0.00035073	0	0	0.000238109	6.40E-05	0	0	0	0	0	0
OTU_398	0	0	0.000339489	0	0	0	0	0	0	0	0	0.000280584	0	0	0	0	0	0	0	0	0	0
OTU_458	0	0	0	0	0	0	0	0	0	0	0.00018246	7.01E-05	0	0	0	0	0	0	0	0	0	0
OTU_899	0	0	0	0	0	0	0	0	0	0.000190319	0	0.000210438	0	0	0	0	0	0	0	0	0	0
OTU_555	0	0	0	0	0	0	0	0	0	0	0.001277217	0.000280584	0	0	0	0	0	0	0	0	0	0
OTU_391	0	0	0	0	0	0	0.000538052	0	0	0	0	0.000280584	0	0	0	0	0	0	0	0	0	0
OTU_223	0	0	0.000135796	0	0	0	0	0	0	0	0	0.000140292	0	0	0	0.011395647	0	5.97E-05	0	0	0	0
OTU_967	0	0	0	0	0	0	0	0	0	0	0	0.000140292	0	0	0	0	0	0	0	0	9.43E-05	0
OTU_390	0	0	0	0	0	0	0	0	0	0	0	0.000210438	0	0	0	0	0	0	0	0	0	0
OTU_382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002089802	0	0	0	0
OTU_730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_132	0.003359462	0	0.00801195	0	0	0	0	0	0	0	0.000364919	0	0	0	0.001488184	0	0	0	0	0.000349304	0	0
OTU_1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_368	0	0	0	0	0	0	0	0	0.001045	0	0	0	0	0	0	0	0	0	6.08E-05	0	0	0
OTU_1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_314	0	0	0	0	0	0	5.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471431	0
OTU_324	0	0	0	0	0	0	0	0	0	0	0.002736893	0	0	0	0	0	0	0	6.08E-05	0	0	0
OTU_754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_624	0	0	0	0	0	6.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_711	0.001804156	0	0	0	0	0.000124789	0	0	0	0	0.00018246	0	0	0	0	0	0	0.003403391	0	0.000174652	0	0
OTU_1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_157	0	0	0.007468767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004714313	0
OTU_284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007626477	0	0
OTU_1019	0	0	0	0	0	0	5.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_429	0	0	0	0	0	0	0.001076105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_698	0	0	0	0	0	0	5.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_240	0	0	0	0	0	0	0.008369702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_229	0	0	0	0	0	0	0.00083697	0	0	0	0.003040993	0	0	0	0	0	0	0	0	0	0	0
OTU_417	0	0	0.00224063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_121	0	0	0	0	0	0	0	0	0	0	0.014475125	0	0	0	0	0	0.001411195	0	0	0	0	0
OTU_366	0	0	0	0	0	0	0.001016321	0	0	0	0.000364919	0	0	0	0.000595274	0	0	0	0	0	0	0
OTU_779	0	0	0	0	0	0	0.000119567	0	0	0	0	0	0	0	0.000119055	0	0	0	0	0	0	0
OTU_1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178582	0	0	0	0	0	0	0
OTU_588	0	0	0	0	0	0	0	0	0	0	6.08E-05	0	0	0	0	0.000128041	0	0	0	0	0	0
OTU_946	0.000186637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0	5.97E-05	0.000182349	0	0	0
OTU_305	0.000248849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188573	0.000182282
OTU_509	0.000186637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119417	0	0	0	0
OTU_214	0.000311061	0	0.009098316	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0	0	0	0	0	0
OTU_609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000298543	0	0	0	0
OTU_445	0.001244245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179126	0	0	0	0
OTU_443	0	0	0	0	0	6.24E-05	0	0	0	0	0	0	0.000400962	0	0.000595274	0	6.72E-05	0.000179126	0	0	0	0
OTU_707	0.000311061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_685	0	0	0	0	0	0	0	0	0	0	0	0	0.000458243	0	0	0	0	0	0	0	0	0
