prot	Abl	Bbl	Cbl	Dbl	Ebl	Fbl	Gbl	Hbl	Ibl	Jbl	Kbl	Mbl	Obl	Pbl	Qbl	Rbl	Sbl	Tbl	Ubl	Vbl	Wbl	Xbl
prot_000000001759	0.000337093	0.000713731	0.000438855	0.000978799	0.00046332	0.000346833	0.000465954	0	0.000292238	0.001323893	0	0.000560449	0.000415409	0.001251015	0	0.002633656	0.000328112	0.000684844	0.00084374	0	0.000569988	0.000193705
prot_000000001760	0.000272483	0.000214069	0.000324587	0.000335504	0.000375921	0.00030107	0.000172315	0	0.000376635	0.000244795	0	0.000349026	0.000466604	0.000233656	0	0	0	0.000506526	0.000268216	0	0.000213998	7.16342E-05
prot_000000001761	0.000726439	0.000446472	0	0.000496917	0.000356193	0.000221585	0	0	0.000172873	0.001305247	0	0.000375737	0.000588235	0.000655319	0	0	0.000646981	0.000180053	0.000560609	0	0.000563672	0.000305562
prot_000000001762	0	0.000431942	0	0.000434764	0.000284437	0.000311587	0	0	0	0	0	0.000111521	0.000373073	0.000184395	0	0	0	0.001789726	0	0	0.000421723	0
prot_000000001763	0	0.000752314	0.000831872	0.0008095	0.000558575	0.000922833	0	0	2.76976E-05	0.001003803	0	0.000786358	0.000692938	0.000637154	0.001644432	0	0.000186586	0.000778894	0.000549921	0	0.000629892	0.001138249
prot_000000001764	0.000551499	0.000591893	0.000330406	0.000817492	0.000700975	0.000520069	0	0	0.000476162	0.000747551	0.001298392	0.000930402	0.000394695	0.000739697	0	0.00069573	0.000617573	0.000802054	0.000879744	0	0.000707961	0.000555637
prot_000000001765	0	0	0	0	0.000353046	1.44601E-06	0	0	0	0	0	0.000381105	4.52146E-06	0	0.002478634	0	0	1.86352E-05	0	0	0	0
prot_000000001766	0.000575363	0.000778541	0.001199421	0.000648118	0.000449242	0.000477209	0	0	0	0.000387674	0	0.000710729	0.000481385	0.000979355	0	0	0.000704591	0.000713038	0.000566353	0	0.000395385	0.000113445
prot_000000001767	0.000502029	0.000788589	0.000363788	0.000826762	0.000708285	0.000774563	0	0	0.000296084	0.000792594	0.00019061	0.00058971	0.000768595	0.000962828	0.000932206	0.001532044	0.000695079	0.000686707	0.000604558	0	0.000749709	0.000629528
prot_000000001768	0.00036104	0.000671478	0.000860156	0.000678421	0.000463254	0.000555239	0.000114159	0	0.000250594	0	0.002535111	0.000466854	0.000461381	0.001031982	0.000708476	0	0.001125424	0.000783005	0.001184621	0	0.000496208	0.000664407
prot_000000001769	0.000631189	0.000889711	0.000300754	0.000863179	0.000611679	0.000931457	0	0	0.000500688	0	0	0.000723998	0.000713993	0.000505166	0	0	0.00179888	0.001408002	0.000484618	0	0.000545284	0.000199123
prot_000000001770	0.000683072	0.000702902	0.00020652	0.000649291	0.000506091	0.00052374	0	0	0.000271954	0.000311504	0.000973872	0.000501107	0.000456136	0.000792879	0	0	0.000596006	0.000429706	0.000682615	0	0.000748865	0.000726507
prot_000000001771	0	0.00076197	0.000390581	0	0	0.000407236	0	0	0	0.00099292	0	0.000473019	0.000526185	0.000631826	0	0	0	0.001141407	0.000846158	0	0.000434001	0.00083293
prot_000000001772	0	0.00017098	0	0.000210933	0.000137181	0.000172976	0	0	0.000203839	0	0	0.000273252	0.000231801	0.000146901	0	0	0	0.000318457	0.000337259	0	0.00060544	0.000135111
prot_000000001773	0.001606941	0.00067478	0.000934736	0.001192869	0.000567536	0.000868169	0	0	0.000867458	0	0	0.00061845	0.000392825	0.000427109	0.003276191	0	0.000713729	0	0.000128733	0	0.001093215	0.000658372
prot_000000001774	0.000218371	0.000967588	0.000346837	0.000859707	0.000900171	0.000735113	0	0	0.000173222	0.001046303	0.000408889	0.000807582	0.000612184	0.000416122	0	0	0.000388971	0.000541248	0.000757107	0	0.00056538	0.000877584
prot_000000001775	0.000430322	0.000379468	0.000820173	0.000365006	0.000248638	0.000446916	0.000108852	0	0.000375486	0.000309277	0	0.00041648	0.000399305	9.84012E-05	0	0	0.000153301	0.000213317	0.000169433	0	0.000439347	0.00040274
prot_000000001776	0.001183738	0.000848719	0.001410092	0.000342111	0.000881476	0.000823147	0.000187145	0.000938537	0.000997683	0.001063455	0.000831184	0.000763758	0.000444919	0.000592121	0	0	0.000527131	0.001100242	0.000665136	0	0.000691438	0.002078801
prot_000000001777	0	8.71778E-05	0	0.000386222	0.000156357	0.000187816	0	0	0	0	0	6.61735E-05	6.53978E-05	0	0	0	0.000193705	0	0.000426749	0	0.000341624	0
prot_000000001778	0	0.001603015	0	0	0.001002347	4.69701E-05	0	0	0	0.002047781	0.001371875	0.000433571	0.001172745	0.001582295	0.00191696	0	0.000568422	0.001293365	0.001857465	0	0.000375932	0.000813254
prot_000000001779	0.00023218	0.0008959	0.000553155	0.00103933	0.000795048	0.001219509	0	0	0.000446627	0.000417175	0	0.000925054	0.000651711	0.000663654	0	0	0.000620353	0.001438687	0.001023878	0	0.00127642	0.00048831
prot_000000001780	0	0.000179492	0	0	1.38731E-05	0	0.002670024	0	0.000761179	0	0	0	0.001537733	0.000274281	0	0	0.002759986	0.001248646	0	0	1.88404E-05	2.52267E-05
prot_000000001781	0.000548878	0.000562238	0.00043589	0.000524556	0.000640412	0.000556966	7.71343E-05	0	0.00036283	0.001205369	0.000342583	0.000398199	0.000474218	0.000522964	0.0009574	0.000917846	0.000977685	0.000226739	0.001080567	0	0.000455017	0.00048099
prot_000000001782	0	0	0	0.000572941	0.0001644	0	0	0	0.000106203	0.000962236	0	0.000122204	0.000563601	0	0	0	0	0	0.000702865	0	0	0.000657016
prot_000000001783	0.000887902	0.000217123	0.001436586	0.000224591	0.000350345	0.000202949	0	0.00225776	0.00023916	0	0	0.000178188	0	0	0	0	0	0	0	0	5.91957E-05	0
prot_000000001784	0.000386437	0.000493163	0.001186422	0.000354816	0.000927101	0.000826258	0.000629841	0.002447964	0.001847535	0.000357908	0.002237891	0.000813632	0.000370303	0.000472007	0.001563534	0	0.00026611	0.000617147	0.000588226	0	0.00035199	0.001187685
prot_000000001785	0	0	0	0	0	0	0	0	0	0	0	1.2301E-05	0.000340391	0	0	0	0	0	0	0	0	0
prot_000000001786	0.000361241	0.000143509	0.000191252	0.000148263	0.000272304	9.64945E-05	0	0.000859239	0.000191035	0	0	0.000164864	0	0.00016062	0	0	0.000321728	4.97423E-05	0	0	4.72842E-05	0
prot_000000001787	0	0.00064824	0	0.000806802	0.000718886	3.36259E-05	0	0	0	0.000942433	0.000982125	0.000638342	0.00093998	0.000399799	0.001372351	0	0.000311428	0	0.000573666	0	0.001022968	0.000367711
prot_000000001788	0.001058768	0.000657877	0.00028828	0.000620161	0.000469374	0.000386226	0	0	0.000285554	0.000706051	0.000849639	0.000605291	0.000617025	0.000777337	0.000712335	0.00045527	0.000666269	0.000974715	0.000705512	0	0.000534547	0.000508972
prot_000000001789	0.000680017	0.000187334	0	0	3.80079E-05	6.7415E-05	0	0.000261241	0.000278052	0	0	0.000159973	0	0	0	0	0	0	0	0	0	0
prot_000000001790	0.001421926	0.000875293	0.000961054	0.000884884	0.000611925	0.000553412	0	0	0	0.000665829	0.000874279	0.000665289	0.000838159	0.001023206	0.000831057	0	0.000562948	0.000585204	0.000581889	0	0.000743585	0.000384115
prot_000000001791	0	0	0	0	0	0	0	0	0	0	0	0	0.000413351	0	0	0	0	0	0	0	0	0
prot_000000001792	0.001029582	0.000421857	0.000791474	0.000459942	0.000506495	0.000478207	0	0	0.000490027	0.000739971	0.000771136	0.000468838	0.000480163	0.000784777	0	0	0.000183393	0.001100716	0.000747708	0	0.000534482	0.000467359
prot_000000001793	0.001134877	0.000930866	0.001203015	0.000928979	0.000781869	0.000646424	0.000159663	0	0.000449618	0.000857383	0.000709122	0.000455139	0.0008254	0.000720944	0	0.001899877	0.00056215	0.000312889	0.000743909	0	0.000920538	0.000199123
prot_000000001794	0.001306387	0.000589544	0.000293068	0.000751085	0.000226708	0.000492568	0	0	0.000354211	0.000682967	0	0.000574503	0.000709248	0.000189167	0	0	0.000770186	0.000609788	0.0004908	0	0.000566129	0.000258713
prot_000000001795	0.00089291	0.000863927	0.000598518	0.000733097	0.000751339	0.000500246	0	0	0.000350448	0.000644839	0.000604798	0.000603563	0.000817062	0.000873389	0.000563401	0.001620372	0.000607301	0.000578192	0.000695464	0	0.00051312	0.000562133
prot_000000001796	0	0.000200672	0	0.001106416	0.000649025	0	0	0	0	0.000726553	0	5.2727E-05	9.55331E-05	0.000330234	0	0	0	0.000143178	0	0	0.000790757	0.000814905
prot_000000001797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001798	0.000647605	0.000638347	9.643E-05	0.000790463	0.00048903	9.34136E-05	0.000102384	0	0.000545818	0.001163601	0.000227364	0.000221666	0.000467101	0.001062294	0	0.001218307	0.000468626	0.000401284	0.000743708	0	0.000635757	0.000340503
prot_000000001799	0.000647605	0.000929076	0	0.000613543	0.000862606	0.000714614	0	0	0.000963207	0.000872701	0.001818914	0.001009813	0.000803249	0.000277663	0	0	0.000865156	0.00100321	0.00053122	0	0.000635757	0.001106636
prot_000000001800	0.000297765	0.000348908	0.000354704	0.001058754	0.000625295	0.000691368	0.001263513	0	0	0	0	0.000112566	0.000569214	0.000491096	0	0	0.000397793	0.000682679	0.000488504	0	0.000744239	0.00110454
prot_000000001801	0.000243076	0.000208237	0.000885705	0.000329617	0.000258921	0.00021725	0.000352649	0	6.80539E-05	0	0	0.00055359	0.000179501	0.001164812	0	0	0.000604896	0	0	0	0	0
prot_000000001802	0.000878977	0.000815795	0.000418822	0.000738468	0.000677695	0.000705701	0	0	0.000522934	0.001026561	0.000740629	0.000724609	0.000705014	0.000954725	0.000689934	0	0.000704552	0.000435722	0.000865213	0	0.000586769	0.000716342
prot_000000001803	0	0.000314915	0	0	0.000304814	0.000441517	0.007702481	0	0	0	0	0	3.48212E-05	0.001253956	0.00598863	0	0.000206277	0	0.000187751	0.044416709	0.000984391	0
prot_000000001804	0.000531581	0.000447962	0	0.000518757	0.000553452	0.000639941	0	0	0.000574227	0	0.00101914	0.00045678	0.000399327	0.000414867	0	0	0.000484748	0.00044968	0.000595287	0	7.12431E-05	0.000476961
prot_000000001805	0.000209907	0.000392638	0.000980178	2.87172E-05	0.00035552	0.000242224	0.000265485	0	0	0	0	0.000383191	0.000535859	0.000839985	0	0	0.000934738	0.001040539	0.000550987	0	0.000329706	0.000220733
prot_000000001806	0.009115172	0.000203415	0.01399049	0	0.000463411	8.32413E-05	0.003570554	0.007066676	0.000258789	0.003122395	0.00244348	0.000132347	9.80967E-05	0.000591836	0.010243031	0.026120794	0	0.006196658	0.000142725	0.199587799	0.003667329	0.005188323
prot_000000001807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001808	0	0	0.000338644	0.000922532	0	0.000814523	0	0	0	0	0	0	0	0	0	0	0.000632972	8.80771E-05	0.001109533	0	5.58164E-05	0
prot_000000001809	0.000514546	0.001063078	0	0.000879933	0.000855619	0.000831435	0	0	0.000204081	0.001385245	0.000481731	0.001069517	0.000386794	0.00093148	0	0	0.001145664	0.000850226	0.000485104	0	0.000976589	0.0007981
prot_000000001810	0	0.000647045	0.000211081	0.000690904	0.00063838	0.000320264	0	0	0	0.00079596	0.001493071	0.000606522	0.000279726	0.000506494	0	0	0.000315632	0	0.000523268	0	0.000556658	0.000326089
prot_000000001811	0.000474769	0.000715243	0.000408227	0.000626085	0.000616059	0.000675905	0.000382121	6.84408E-05	0.000393727	0.000465301	0.001212247	0.000490737	0.000550848	0.00051815	0	0.001299139	0.000615038	0.000588374	0.000566466	0	0.000591162	0.000471343
prot_000000001812	0	0.000163172	0.000665686	0.00080533	0.000602996	0.000430512	0	0	0.000234096	0.001049214	0	0.00027653	0.000413473	0.000538425	0	0	0	0.000778142	0.000206021	0	0.001224186	0
prot_000000001813	0	0.000648272	0.000778422	0.000522991	0.000542997	0.000471295	0.0012356	0	0	0	0	0.000282821	0.000680835	0.000560352	0	0	0.00058199	0.000809831	0.000428822	0	0.00064151	0.000171792
prot_000000001814	0.000263533	0.000689985	0.00025114	0.000590488	0.000530472	0.000496098	0	0	0.000354961	0.000662913	0	0.000670473	0.000645894	0.000688792	0	0.001586467	0.000469416	0.000261274	0.000345875	0	0.000785033	0.000442846
prot_000000001815	0.000858417	0.000632496	0	0.000732268	0.000543877	0.000541903	0	0	0.000340468	0.000815648	0.000567298	0.000443386	0.000582126	0.00040269	0	0	0.000359776	0.000250311	0.000695861	0	0.000317256	0.000661885
prot_000000001816	0.001038964	0.000884341	0.000928226	0.000470305	0.000942068	0.001160579	0.002053214	0.001077571	0.002075581	0.000933392	0	0.001113495	0.00119719	0.000803684	0.000509695	0.000977275	0.000520494	0.001110532	0.001022695	0	0.000662971	0.000847409
prot_000000001817	0	0	0.002045873	0.000652179	5.3574E-06	0	0.003494413	0	0	0	0	0.001345552	0.000412911	0	0	0	0	0	0.000147006	0	4.39836E-05	0
prot_000000001818	0.000744943	0.00049333	0.000440291	0.000765535	0.000550967	0.000641243	0	0	0.000188914	0.001369304	0	0.000543588	0.000931785	0.000381207	0	0	0.000593891	0.001534726	0.000678266	0	0.000635925	0.000450785
prot_000000001819	0.000934964	0.000902115	0.000856729	0.000951663	0.000887359	0.000701913	9.09631E-05	0	0.000368832	0.000387674	0	0.000881081	0.00079874	0.000863411	0	0	0.000881379	0.000534779	0.000707941	0	0.000819012	0.000907557
prot_000000001820	0	0.001019506	0.00044547	0	0.001071232	0.000867091	0.033463158	0.002278581	0	0.002048551	0.005721345	0	0.001216332	0.003472674	0.01774323	0	0.010104785	0	0.00087238	0.076028245	0.002097058	0
prot_000000001821	0	7.91808E-05	0	0	0.00017093	1.14206E-05	0	0	4.71042E-05	0	0	3.61342E-05	0	0.000196212	0	0	0	0	0.000303949	0	0	0
prot_000000001822	9.16345E-05	0.000561353	0.000873255	0.000736641	0.000508198	0.000554971	0	0	3.63444E-05	0.000658587	0.001029487	0.000557743	0.000551067	0.000576234	0	0	0.000571281	0.000635943	0.000601331	0	0.000539748	0.000337263
prot_000000001823	0	0.000284138	0	0.000361302	0.000531599	0.00046889	0	0	0.000356447	0.000233348	0.001094292	0.000663928	0.000583023	0.00022273	0	0	0.000394997	0.000160947	0.000127837	0	0.000280488	0.000512133
prot_000000001824	0.000835701	1.41878E-05	0.000505974	0.00065185	0.000347191	7.14797E-05	0	0	0	0.000190796	0	0	0	0	0	0	0	0	0.000418102	0	0.001030779	0
prot_000000001825	0	0.000192146	0.001439592	0.000342242	0.000305105	0.00026148	0	0	0	0.000542852	0	0.000292315	0.00057914	0.000317799	0	0.009093973	0	0	0.000380665	0	0.000118639	0.000317708
prot_000000001826	0	0.000312054	0.000927392	0.000426036	0.000454232	0.000224595	0	0	0	0.000349708	0	0.000469593	0.000497446	0.000305979	0	0.002929191	0.000693369	0.000723609	0.00063861	0	7.64279E-05	0.000511673
prot_000000001827	0.000831889	6.6689E-05	0	0.000152733	2.40542E-05	0.000250391	0	0.000887783	0.000131979	0	0	7.13759E-05	0	9.51136E-05	0	0	0.00014818	0	0	0	6.53335E-05	0
prot_000000001828	0.000416184	0.00061	0	0.000654785	0.000576054	0.000775218	0	0	0.000165068	0.001121685	0	0.000284908	0.000717374	0.001308565	0	0	0	0.001031543	0.000667758	0	0.00121999	0.000211166
prot_000000001829	0.000134716	7.19976E-05	0.000320954	3.46492E-05	7.79068E-05	2.59095E-05	0.000170386	0.001602167	0.000106863	0	0	3.75041E-05	0	0	0	0	0.000239962	0	0	0	0	0
prot_000000001830	0	0.001171266	0.000395929	0	0.000189209	0.000648109	0	0	0	0.000895799	0.002333819	0.000719384	0.000584901	0.001182326	0	0.002501104	0.000446247	0.000308929	0.001076928	0.044146002	0.001044134	0.001232479
prot_000000001831	0.000229962	6.14502E-05	0	0.000440138	0.001070882	0.001248326	0	0	8.66478E-05	0.00041319	0	0.000384818	0.000172867	0	0	0	0	0	0	0	0.000180604	0.001692757
prot_000000001832	0	0.000359293	0	0.000619974	0.000385632	0	0	0	0	0.000447385	0.001384695	0.000442422	0.000286375	0.000427027	0	0	0.000887034	0.000549261	0.000163396	0	0.000293325	0.000480468
prot_000000001833	0	0.000680166	0.000844118	0.000492482	0.000533476	0.000835566	0	0	2.78243E-05	0.000381967	0.001592219	0.000707166	0.000647207	0.001377327	0	0.002132934	0.000858307	0.000263453	0.000744021	0	0.000723478	0.00040984
prot_000000001834	0.000838741	0.000743594	0.000544977	0.000593557	0.00057354	0.000687115	0	0.00024182	0.000362906	0.000537051	0.001713274	0.000646444	0.000445132	0.000261537	0	0	0.000679091	0.000283484	0.000850626	0	0.0007186	0.000962183
prot_000000001835	0.000801322	0.000707159	0	0.000685115	0.000571889	0.000570825	0	0	0.00031641	0.000879875	0.000500145	0.00065604	0.000813801	0.000605447	0.001397734	0	0.000713674	0.000937896	0.000810392	0	0.000804142	0.000631754
prot_000000001836	0.001274794	0.000212176	0.000216937	0.000279731	0.000278809	0.000582294	0	0	0.000306979	0.000163609	0.000255749	0.000360157	0.000136077	0.000234246	0	0	0.000482933	0.000169268	0.000179262	0	0.000357563	0.000191506
prot_000000001837	0	0.000930026	0.000455511	0	0.000842348	0.001305828	0.017020024	0.008979225	0	0.004464804	0.003057348	0	0.001008758	0.003104873	0.020740285	0.001918323	0.004431313	0	0.000710982	0.07446024	0.002046648	0.000670188
prot_000000001838	0.000570814	8.38928E-05	0.001903903	8.59019E-05	0	0.000317546	7.21952E-05	0.002480112	0.000135839	0	0	0.000555752	0	0	0	0	5.08379E-05	0	0	0	6.72445E-05	0
prot_000000001839	0	0	0	0	0	0.002127256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001840	0.000930904	0.000537513	0.000599412	0.000473283	0.000313367	0.0003363	0.000318212	0	0.000553827	0.000226031	0	0.000531633	0.000126717	0.00124557	0	0	0.000215113	0.000598654	0.000638952	0	0.000314175	0.000132286
prot_000000001841	0.000166378	0.000176726	0.00074124	0.001203883	0.000817542	0.000515821	0.001681342	0	0	0	0.001869206	0.000151864	0.000514536	0.000475568	0	0	0.000592718	0.000412379	0.00085926	0	0.000640922	0.000695462
prot_000000001842	0.001182219	0.000927375	0.001186422	0.000911567	0.000672413	0.000707304	0	0	0.000592539	0.001431631	0.001118945	0.000836663	0.000882558	0.001366487	0	0.002997875	0.000177407	0.001110865	0.001554877	0	0.00070398	0.000418937
prot_000000001843	0.000504246	0.000632354	0.000360401	0.000589274	0.000484969	0.000545341	0	0	0.000229995	0.000362407	0.000708132	0.000506282	0.000718681	0.000749484	0	0.00075889	0.000785911	0.000874866	0.000740885	0	0.000683128	0.000384434
prot_000000001844	0.000510906	0	0	0	0	0	0	0	0.00053226	0	0	0	0.000135444	0	0	0	0	0	0	0	0	0
prot_000000001845	0	0.000577705	0	0.000581484	0.000694353	0.000531799	0	0	0	0	0	0.000460441	0.000705317	0	0	0	0.000385089	0	0.000553296	0	0.000169789	0.000454684
prot_000000001846	0.000234442	0.001007211	0.002653079	0.000804329	0.000816011	0.000617892	0.014342483	0	0.000164583	0.001361654	0	0.000942	0.000892274	0.000796436	0.000308233	0	0.000782994	0.000939171	0.001064621	0	0.000803922	0.000400617
prot_000000001847	0.000209602	0.000502827	0.000249682	0.000458808	0.000331974	0.000321488	0	0	0.000290966	0.000564912	0	0.000522934	0.000401783	0.000359471	0.000822614	0	0.000371486	0.00037405	0.000610707	0	0.000204121	0.000220413
prot_000000001848	0	0.000411269	0	0.000438664	0.00049444	0.000517882	0	0	0.000254346	0.000460894	0	0.000507291	0.000671223	0.000219961	0	0	0.0012565	0.000794728	0.000402308	0	0.000503637	0.001011531
prot_000000001849	0	0	0	7.3488E-05	4.96514E-05	5.71589E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001850	0.000808448	0.000737824	0.000279953	0.000618927	0.000713438	0.000699403	0	0	0.000279636	0.001266801	0.000660078	0.000661412	0.000600571	0.000732212	0.002767035	0	0.000714788	0.000800935	0.000909141	0	0.000415285	0.000864973
prot_000000001851	0.001471408	0.000700822	0.001038679	0.001282369	0.000707622	0.000822768	0	0	0.002237113	0.001297416	0.006428658	0.000914018	0.001368269	0.000412793	0	0	0.002232647	0.00108059	0.000473848	0	0.000283548	0.000308027
prot_000000001852	0.000387382	0.000403712	0.000184583	0.000357944	0.000365495	0.000325879	0	0.000122856	0.000336482	0.000278415	0.000435212	0.000510581	0.000322419	0.00043981	0	0	0.000545806	0.000384061	0.000508421	0	0.000334659	0.000123838
prot_000000001853	0	0.000251768	0	0.000597741	0.000124423	0	0	0	0	0	0	0	0.000451657	0	0	0	0	0.000239268	0.00050679	0	0.000586049	0.000101514
prot_000000001854	0.000576741	0.000521529	0	0.000359011	0.000317855	0.00044369	0	0	9.14996E-05	0.000207255	0.000647952	0.000386047	0.000449329	0.000263765	0	0	0.000303058	0	0.000454168	0	0.00049417	6.06488E-05
prot_000000001855	0.000971408	0.000537761	0.00038572	0	4.51755E-05	1.47905E-05	0	0	0.000192641	0	0	0.000112557	0.000598299	0.000520156	0	0	0	0.000585875	0.000318732	0	0.000296898	0
prot_000000001856	0.001515574	0	0	0	0	0.000416243	0	0.000257943	0.000314718	0	0	0	0.00023084	0	0	0	0	0	0	0	0	0
prot_000000001857	0	0.000305224	0	0.000449991	0.000469685	0.000388948	0	0	0	0.000807999	0	0.000347135	0.000444286	0.000564101	0	0.007734732	0.000457722	0.000318457	0.000337259	0	0.00060544	0.000135111
prot_000000001858	0.000413405	0.000828522	0.000656608	0.000640985	0.000453043	0.000526479	0	0	5.46553E-05	0.000247598	0.00077408	0.000748811	0.000636238	0.001102882	0	0	0.000122729	0.001702631	0.000452145	0	0.000378785	0.00072382
